ticket_id,agency_name,inspector_name,violator_name,violation_street_number,violation_street_name,violation_zip_code,mailing_address_str_number,mailing_address_str_name,city,state,zip_code,non_us_str_code,country,ticket_issued_date,hearing_date,violation_code,violation_description,disposition,fine_amount,admin_fee,state_fee,late_fee,discount_amount,clean_up_cost,judgment_amount,grafitti_status,payment_amount,payment_date,payment_status,balance_due,collection_status,compliance,compliance_detail
270,Health,Inspector_9,Violator_19,8083,Street_9,48209,5716,Mail_Street_29,Detroit,MI,48209,,USA,2020-09-26,2020-10-27,CODE_4,Safety violations,Not responsible,987.3926464258062,20.0,10.0,36.03754923631707,0.0,0.0,800.2768749319923,,1175.1159496854195,2020-11-25,Paid,332.0370605999171,,1.0,
271,Health,Inspector_0,Violator_20,6986,Street_10,48200,6605,Mail_Street_0,Detroit,MI,48200,,USA,2020-09-27,2020-10-28,CODE_0,Failure to maintain exterior,Responsible,307.79766536206,20.0,10.0,60.48394293625812,0.0,0.0,433.63261078212156,,835.6349190396367,2020-11-26,Unpaid,127.54361121069907,,0.0,
272,Buildings,Inspector_1,Violator_21,6619,Street_11,48201,7302,Mail_Street_1,Detroit,MI,48201,,USA,2020-09-28,2020-10-29,CODE_1,Improper waste disposal,Pending,143.6537806712917,20.0,10.0,38.74512959225387,0.0,0.0,776.1009709181343,,806.3713655124614,2020-11-27,Pending,63.51678798661587,,0.0,
273,Health,Inspector_2,Violator_22,2387,Street_12,48202,6481,Mail_Street_2,Detroit,MI,48202,,USA,2020-09-29,2020-10-30,CODE_2,Other violations,Pending,837.8485224194715,20.0,10.0,86.34798949128131,0.0,0.0,326.2453911332541,,288.81790767106247,2020-11-28,Unpaid,29.268300040025064,,1.0,
274,Buildings,Inspector_3,Violator_23,3679,Street_13,48203,7693,Mail_Street_3,Detroit,MI,48203,,USA,2020-09-30,2020-10-31,CODE_3,Other violations,Responsible,721.3417569938149,20.0,10.0,30.880227534961534,0.0,0.0,578.2200824613931,,892.3230210727412,2020-11-29,Pending,152.70674927137568,,1.0,
275,Health,Inspector_4,Violator_24,3106,Street_14,48204,9898,Mail_Street_4,Detroit,MI,48204,,USA,2020-10-01,2020-11-01,CODE_4,Failure to maintain exterior,Not responsible,636.3578655840057,20.0,10.0,29.353479245866044,0.0,0.0,1087.3420248274042,,900.3261953661261,2020-11-30,Paid,78.83051339845399,,0.0,
276,Health,Inspector_5,Violator_25,9173,Street_15,48205,8548,Mail_Street_5,Detroit,MI,48205,,USA,2020-10-02,2020-11-02,CODE_0,Other violations,Not responsible,198.1818205139865,20.0,10.0,26.599769309265795,0.0,0.0,229.55834114003935,,380.74678053108636,2020-12-01,Paid,87.0052240080621,,1.0,
277,Police,Inspector_6,Violator_26,5223,Street_16,48206,4293,Mail_Street_6,Detroit,MI,48206,,USA,2020-10-03,2020-11-03,CODE_1,Failure to maintain exterior,Pending,504.5713104431638,20.0,10.0,33.27808689607955,0.0,0.0,513.1000239859575,,580.4565988688558,2020-12-02,Pending,380.379654193475,,1.0,
278,Police,Inspector_7,Violator_27,5831,Street_17,48207,6837,Mail_Street_7,Detroit,MI,48207,,USA,2020-10-04,2020-11-04,CODE_2,Safety violations,Responsible,791.5282255428531,20.0,10.0,55.74049643141872,0.0,0.0,999.6795156867889,,353.5239995285473,2020-12-03,Pending,7.919035472437108,,0.0,
279,Health,Inspector_8,Violator_28,3768,Street_18,48208,9758,Mail_Street_8,Detroit,MI,48208,,USA,2020-10-05,2020-11-05,CODE_3,Safety violations,Not responsible,338.44274123664826,20.0,10.0,70.70152942725908,0.0,0.0,1165.8298073349195,,310.446084389144,2020-12-04,Pending,278.9050628677172,,0.0,
280,Health,Inspector_9,Violator_29,4186,Street_19,48209,4708,Mail_Street_9,Detroit,MI,48209,,USA,2020-10-06,2020-11-06,CODE_4,Other violations,Not responsible,346.1053370892894,20.0,10.0,66.2567917738785,0.0,0.0,588.3972727924114,,31.075284299382176,2020-12-05,Paid,189.7306902967324,,0.0,
281,Police,Inspector_0,Violator_30,3573,Street_0,48200,8793,Mail_Street_10,Detroit,MI,48200,,USA,2020-10-07,2020-11-07,CODE_0,Other violations,Pending,52.98386074571601,20.0,10.0,80.77178199814796,0.0,0.0,647.8395745605491,,342.2540935839985,2020-12-06,Paid,253.2749999542736,,0.0,
282,Police,Inspector_1,Violator_31,3599,Street_1,48201,9638,Mail_Street_11,Detroit,MI,48201,,USA,2020-10-08,2020-11-08,CODE_1,Improper waste disposal,Not responsible,215.53123156311057,20.0,10.0,88.59139954974249,0.0,0.0,720.8325971978221,,664.7639398539299,2020-12-07,Unpaid,281.41511860730145,,0.0,
283,Police,Inspector_2,Violator_32,5033,Street_2,48202,9993,Mail_Street_12,Detroit,MI,48202,,USA,2020-10-09,2020-11-09,CODE_2,Other violations,Responsible,881.6353438657426,20.0,10.0,81.60790423433512,0.0,0.0,1124.2299186297562,,1.9214250588345916,2020-12-08,Pending,156.68384722863908,,1.0,
284,Buildings,Inspector_3,Violator_33,9428,Street_3,48203,8007,Mail_Street_13,Detroit,MI,48203,,USA,2020-10-10,2020-11-10,CODE_3,Improper waste disposal,Pending,469.65916705582174,20.0,10.0,1.8945403374354575,0.0,0.0,1041.1916058942734,,339.8629005716009,2020-12-09,Unpaid,147.55443009214264,,1.0,
285,Health,Inspector_4,Violator_34,2304,Street_4,48204,7542,Mail_Street_14,Detroit,MI,48204,,USA,2020-10-11,2020-11-11,CODE_4,Safety violations,Pending,985.0227742727122,20.0,10.0,73.59179535519887,0.0,0.0,271.07325957624164,,1057.6923987879002,2020-12-10,Paid,366.70092466745285,,0.0,
286,Police,Inspector_5,Violator_35,8368,Street_5,48205,2900,Mail_Street_15,Detroit,MI,48205,,USA,2020-10-12,2020-11-12,CODE_0,Safety violations,Responsible,425.92256539510294,20.0,10.0,20.83995736183316,0.0,0.0,569.168755988724,,712.3783021288331,2020-12-11,Unpaid,435.6384940605786,,0.0,
287,Health,Inspector_6,Violator_36,6877,Street_6,48206,8208,Mail_Street_16,Detroit,MI,48206,,USA,2020-10-13,2020-11-13,CODE_1,Failure to maintain exterior,Pending,729.4271320412291,20.0,10.0,13.292804270798264,0.0,0.0,599.6804795799974,,729.4353888971766,2020-12-12,Unpaid,96.29081622926394,,0.0,
288,Buildings,Inspector_7,Violator_37,2301,Street_7,48207,5084,Mail_Street_17,Detroit,MI,48207,,USA,2020-10-14,2020-11-14,CODE_2,Safety violations,Not responsible,317.8230907594927,20.0,10.0,63.84887847991355,0.0,0.0,963.7876450466075,,484.0371660316239,2020-12-13,Paid,48.809380267574475,,0.0,
289,Buildings,Inspector_8,Violator_38,3541,Street_8,48208,8356,Mail_Street_18,Detroit,MI,48208,,USA,2020-10-15,2020-11-15,CODE_3,Improper waste disposal,Not responsible,395.6191590838868,20.0,10.0,31.974319540769493,0.0,0.0,755.2400285180875,,811.7665721908933,2020-12-14,Paid,448.897903196013,,0.0,
290,Police,Inspector_9,Violator_39,3051,Street_9,48209,4009,Mail_Street_19,Detroit,MI,48209,,USA,2020-10-16,2020-11-16,CODE_4,Other violations,Responsible,231.18968821134993,20.0,10.0,5.711716337044326,0.0,0.0,812.7269174724945,,227.91931947643099,2020-12-15,Pending,174.9477318236993,,1.0,
291,Buildings,Inspector_0,Violator_40,7809,Street_10,48200,2241,Mail_Street_20,Detroit,MI,48200,,USA,2020-10-17,2020-11-17,CODE_0,Failure to maintain exterior,Not responsible,379.70925007442526,20.0,10.0,13.762973439836134,0.0,0.0,1197.9838965854917,,982.4961724610299,2020-12-16,Unpaid,275.6586953314071,,1.0,
292,Health,Inspector_1,Violator_41,9633,Street_11,48201,8636,Mail_Street_21,Detroit,MI,48201,,USA,2020-10-18,2020-11-18,CODE_1,Improper waste disposal,Responsible,569.8756443996109,20.0,10.0,0.09294168699610639,0.0,0.0,163.95524868641462,,140.02694392307978,2020-12-17,Paid,179.77157226000173,,0.0,
293,Police,Inspector_2,Violator_42,9996,Street_12,48202,9380,Mail_Street_22,Detroit,MI,48202,,USA,2020-10-19,2020-11-19,CODE_2,Other violations,Responsible,992.1842369302869,20.0,10.0,90.32236273447073,0.0,0.0,329.77100235778096,,787.2016255837311,2020-12-18,Paid,62.90116817302566,,1.0,
294,Health,Inspector_3,Violator_43,1074,Street_13,48203,9860,Mail_Street_23,Detroit,MI,48203,,USA,2020-10-20,2020-11-20,CODE_3,Failure to maintain exterior,Not responsible,680.9916274181963,20.0,10.0,2.461798384123859,0.0,0.0,536.8434498561325,,409.37919098361965,2020-12-19,Unpaid,294.665822473864,,0.0,
295,Health,Inspector_4,Violator_44,7981,Street_14,48204,4385,Mail_Street_24,Detroit,MI,48204,,USA,2020-10-21,2020-11-21,CODE_4,Safety violations,Responsible,239.28365668789834,20.0,10.0,20.945576950951107,0.0,0.0,469.51629141475365,,897.0155646989722,2020-12-20,Paid,262.5704258848148,,1.0,
296,Buildings,Inspector_5,Violator_45,6475,Street_15,48205,8116,Mail_Street_25,Detroit,MI,48205,,USA,2020-10-22,2020-11-22,CODE_0,Improper waste disposal,Not responsible,92.71336951197358,20.0,10.0,41.62627806879073,0.0,0.0,104.24302870862162,,659.717461519224,2020-12-21,Pending,101.49677959559861,,0.0,
297,Buildings,Inspector_6,Violator_46,9232,Street_16,48206,6268,Mail_Street_26,Detroit,MI,48206,,USA,2020-10-23,2020-11-23,CODE_1,Other violations,Pending,170.03865724878506,20.0,10.0,35.65713259508191,0.0,0.0,182.79091924771694,,542.8236461744594,2020-12-22,Pending,225.93452232613893,,0.0,
298,Buildings,Inspector_7,Violator_47,8184,Street_17,48207,2671,Mail_Street_27,Detroit,MI,48207,,USA,2020-10-24,2020-11-24,CODE_2,Failure to maintain exterior,Pending,584.4274412093949,20.0,10.0,91.17258769127757,0.0,0.0,842.6676863720053,,203.3068825118964,2020-12-23,Unpaid,398.4737520078229,,1.0,
299,Buildings,Inspector_8,Violator_48,6796,Street_18,48208,2163,Mail_Street_28,Detroit,MI,48208,,USA,2020-10-25,2020-11-25,CODE_3,Failure to maintain exterior,Responsible,776.902312375928,20.0,10.0,4.028894573454211,0.0,0.0,1064.843398966068,,764.1857571412233,2020-12-24,Pending,295.21305155394566,,0.0,
300,Buildings,Inspector_9,Violator_49,8141,Street_19,48209,2464,Mail_Street_29,Detroit,MI,48209,,USA,2020-10-26,2020-11-26,CODE_4,Safety violations,Not responsible,943.3982469357096,20.0,10.0,51.221470767705156,0.0,0.0,655.9342526178949,,1169.7238121044957,2020-12-25,Paid,48.45866353349743,,1.0,
301,Police,Inspector_0,Violator_0,2622,Street_0,48200,5042,Mail_Street_0,Detroit,MI,48200,,USA,2020-10-27,2020-11-27,CODE_0,Other violations,Not responsible,65.03201339697978,20.0,10.0,68.0479462524374,0.0,0.0,683.894009055269,,990.724109888418,2020-12-26,Paid,274.01074861456755,,0.0,
302,Health,Inspector_1,Violator_1,9041,Street_1,48201,6592,Mail_Street_1,Detroit,MI,48201,,USA,2020-10-28,2020-11-28,CODE_1,Safety violations,Pending,546.6221344837763,20.0,10.0,93.16979736811687,0.0,0.0,365.70464477226494,,72.00983110681416,2020-12-27,Paid,351.3691496447934,,0.0,
303,Health,Inspector_2,Violator_2,1341,Street_2,48202,6795,Mail_Street_2,Detroit,MI,48202,,USA,2020-10-29,2020-11-29,CODE_2,Safety violations,Pending,497.3239884120179,20.0,10.0,62.0371252123721,0.0,0.0,940.0215272697567,,451.4752540334293,2020-12-28,Paid,396.3517028903757,,0.0,
304,Health,Inspector_3,Violator_3,3074,Street_3,48203,4442,Mail_Street_3,Detroit,MI,48203,,USA,2020-10-30,2020-11-30,CODE_3,Other violations,Not responsible,673.2522708769188,20.0,10.0,80.37552360117627,0.0,0.0,922.0099378513271,,1110.6996110283262,2020-12-29,Unpaid,314.5587893171334,,0.0,
305,Health,Inspector_4,Violator_4,8992,Street_4,48204,6798,Mail_Street_4,Detroit,MI,48204,,USA,2020-10-31,2020-12-01,CODE_4,Other violations,Responsible,581.5999117420748,20.0,10.0,8.37249378453484,0.0,0.0,738.9695719237754,,603.6524970684256,2020-12-30,Pending,76.32908227039186,,1.0,
306,Buildings,Inspector_5,Violator_5,1645,Street_5,48205,8036,Mail_Street_5,Detroit,MI,48205,,USA,2020-11-01,2020-12-02,CODE_0,Other violations,Pending,702.6871930533565,20.0,10.0,38.59395109369274,0.0,0.0,318.184000892704,,794.534190969815,2020-12-31,Pending,355.08663329508033,,0.0,
307,Health,Inspector_6,Violator_6,5263,Street_6,48206,4355,Mail_Street_6,Detroit,MI,48206,,USA,2020-11-02,2020-12-03,CODE_1,Improper waste disposal,Responsible,675.1784555117308,20.0,10.0,37.394713447906746,0.0,0.0,188.66040442554018,,1095.1192147096685,2021-01-01,Paid,338.67092304075817,,1.0,
308,Police,Inspector_7,Violator_7,9801,Street_7,48207,7887,Mail_Street_7,Detroit,MI,48207,,USA,2020-11-03,2020-12-04,CODE_2,Other violations,Responsible,161.16113861504888,20.0,10.0,88.62882164557176,0.0,0.0,151.94720495998098,,1048.5536285038568,2021-01-02,Unpaid,12.21344147031661,,1.0,
309,Police,Inspector_8,Violator_8,7136,Street_8,48208,6278,Mail_Street_8,Detroit,MI,48208,,USA,2020-11-04,2020-12-05,CODE_3,Failure to maintain exterior,Pending,809.7320179377836,20.0,10.0,15.137117126327492,0.0,0.0,743.8195946400231,,602.1844506486132,2021-01-03,Paid,205.87383379512158,,1.0,
310,Health,Inspector_9,Violator_9,9646,Street_9,48209,6724,Mail_Street_9,Detroit,MI,48209,,USA,2020-11-05,2020-12-06,CODE_4,Safety violations,Responsible,167.0709469305086,20.0,10.0,15.188617233663027,0.0,0.0,1004.0395574399361,,525.1755631891225,2021-01-04,Paid,166.47512348118664,,0.0,
311,Health,Inspector_0,Violator_10,3969,Street_10,48200,9961,Mail_Street_10,Detroit,MI,48200,,USA,2020-11-06,2020-12-07,CODE_0,Improper waste disposal,Responsible,713.6040939486802,20.0,10.0,32.855814988579844,0.0,0.0,1041.3300835946357,,407.6311421755045,2021-01-05,Unpaid,334.7060321268217,,1.0,
312,Police,Inspector_1,Violator_11,4028,Street_11,48201,4557,Mail_Street_11,Detroit,MI,48201,,USA,2020-11-07,2020-12-08,CODE_1,Other violations,Not responsible,445.3380992585764,20.0,10.0,5.446604736683758,0.0,0.0,599.2567232646638,,862.8233317954694,2021-01-06,Unpaid,108.06790615546036,,0.0,
313,Police,Inspector_2,Violator_12,8643,Street_12,48202,7827,Mail_Street_12,Detroit,MI,48202,,USA,2020-11-08,2020-12-09,CODE_2,Improper waste disposal,Responsible,538.158197847768,20.0,10.0,18.245804065249004,0.0,0.0,958.3838552235229,,344.38415936585193,2021-01-07,Paid,295.43596148712925,,0.0,
314,Buildings,Inspector_3,Violator_13,3681,Street_13,48203,2545,Mail_Street_13,Detroit,MI,48203,,USA,2020-11-09,2020-12-10,CODE_3,Other violations,Not responsible,908.133113656925,20.0,10.0,96.52096385457352,0.0,0.0,1140.5058199019463,,299.86512771708016,2021-01-08,Pending,456.6029809070862,,0.0,
315,Police,Inspector_4,Violator_14,4629,Street_14,48204,7683,Mail_Street_14,Detroit,MI,48204,,USA,2020-11-10,2020-12-11,CODE_4,Improper waste disposal,Pending,895.3895401498122,20.0,10.0,42.81839398671728,0.0,0.0,388.19052598663615,,427.4998735245361,2021-01-09,Paid,398.90118610430386,,0.0,
316,Buildings,Inspector_5,Violator_15,5225,Street_15,48205,6719,Mail_Street_15,Detroit,MI,48205,,USA,2020-11-11,2020-12-12,CODE_0,Safety violations,Pending,826.9634903722781,20.0,10.0,63.201920842243645,0.0,0.0,525.7155879464481,,212.65806825455041,2021-01-10,Pending,460.7288681082652,,0.0,
317,Buildings,Inspector_6,Violator_16,4067,Street_16,48206,5835,Mail_Street_16,Detroit,MI,48206,,USA,2020-11-12,2020-12-13,CODE_1,Safety violations,Not responsible,534.6409614335071,20.0,10.0,72.6111259344637,0.0,0.0,1123.2564717082823,,834.1437791349208,2021-01-11,Pending,489.252983466345,,1.0,
318,Buildings,Inspector_7,Violator_17,6941,Street_17,48207,2593,Mail_Street_17,Detroit,MI,48207,,USA,2020-11-13,2020-12-14,CODE_2,Failure to maintain exterior,Pending,749.4278196271415,20.0,10.0,36.69614070072005,0.0,0.0,458.818683395359,,739.4887791967348,2021-01-12,Unpaid,5.335063503081383,,0.0,
319,Buildings,Inspector_8,Violator_18,2386,Street_18,48208,6839,Mail_Street_18,Detroit,MI,48208,,USA,2020-11-14,2020-12-15,CODE_3,Failure to maintain exterior,Responsible,537.2522027428689,20.0,10.0,14.722707441051696,0.0,0.0,1103.541445160412,,579.4542409390123,2021-01-13,Unpaid,311.3706381887388,,0.0,
320,Buildings,Inspector_9,Violator_19,3866,Street_19,48209,9394,Mail_Street_19,Detroit,MI,48209,,USA,2020-11-15,2020-12-16,CODE_4,Other violations,Responsible,876.1257783510385,20.0,10.0,20.658101622178084,0.0,0.0,1178.7702457250016,,468.39093511386557,2021-01-14,Paid,206.41969887945322,,1.0,
321,Health,Inspector_0,Violator_20,5788,Street_0,48200,7864,Mail_Street_20,Detroit,MI,48200,,USA,2020-11-16,2020-12-17,CODE_0,Safety violations,Responsible,432.6370415712549,20.0,10.0,31.326647658061034,0.0,0.0,821.2280160033556,,1090.8750514760777,2021-01-15,Pending,429.92724516756084,,0.0,
322,Police,Inspector_1,Violator_21,6490,Street_1,48201,5804,Mail_Street_21,Detroit,MI,48201,,USA,2020-11-17,2020-12-18,CODE_1,Improper waste disposal,Pending,971.723577194133,20.0,10.0,63.60684203522256,0.0,0.0,994.9171242446685,,34.948541986926344,2021-01-16,Pending,125.90735100456585,,0.0,
323,Buildings,Inspector_2,Violator_22,5124,Street_2,48202,3459,Mail_Street_22,Detroit,MI,48202,,USA,2020-11-18,2020-12-19,CODE_2,Improper waste disposal,Responsible,935.7066203174337,20.0,10.0,39.82805490890544,0.0,0.0,919.4910319276154,,922.929292208759,2021-01-17,Paid,490.51474455753805,,0.0,
324,Police,Inspector_3,Violator_23,9340,Street_3,48203,8044,Mail_Street_23,Detroit,MI,48203,,USA,2020-11-19,2020-12-20,CODE_3,Improper waste disposal,Pending,754.5224884791962,20.0,10.0,0.6814697900128119,0.0,0.0,863.4783685293867,,1082.2914860986666,2021-01-18,Paid,306.8539847718736,,1.0,
325,Police,Inspector_4,Violator_24,4850,Street_4,48204,5493,Mail_Street_24,Detroit,MI,48204,,USA,2020-11-20,2020-12-21,CODE_4,Failure to maintain exterior,Responsible,315.4450899672684,20.0,10.0,52.34071850674719,0.0,0.0,423.7628017389805,,535.6254953159112,2021-01-19,Paid,396.7687011144155,,0.0,
326,Buildings,Inspector_5,Violator_25,6415,Street_5,48205,4601,Mail_Street_25,Detroit,MI,48205,,USA,2020-11-21,2020-12-22,CODE_0,Improper waste disposal,Not responsible,175.07090935359548,20.0,10.0,92.1513391907418,0.0,0.0,143.94565845689698,,660.8285897647761,2021-01-20,Unpaid,42.79977641138416,,0.0,
327,Health,Inspector_6,Violator_26,8679,Street_6,48206,8164,Mail_Street_26,Detroit,MI,48206,,USA,2020-11-22,2020-12-23,CODE_1,Failure to maintain exterior,Pending,861.9682775885376,20.0,10.0,81.2077611008679,0.0,0.0,464.21794042200867,,1133.3564254584455,2021-01-21,Paid,91.72894237943252,,0.0,
328,Buildings,Inspector_7,Violator_27,7819,Street_7,48207,8697,Mail_Street_27,Detroit,MI,48207,,USA,2020-11-23,2020-12-24,CODE_2,Failure to maintain exterior,Pending,207.0371718310632,20.0,10.0,82.52113712596311,0.0,0.0,826.9683034283754,,254.7330183426173,2021-01-22,Paid,379.2018365171016,,1.0,
329,Health,Inspector_8,Violator_28,9378,Street_8,48208,4444,Mail_Street_28,Detroit,MI,48208,,USA,2020-11-24,2020-12-25,CODE_3,Other violations,Responsible,861.5477495474689,20.0,10.0,79.50580176061311,0.0,0.0,194.83270201513756,,624.1618173416218,2021-01-23,Pending,10.993261019661805,,1.0,
330,Police,Inspector_9,Violator_29,2333,Street_9,48209,4672,Mail_Street_29,Detroit,MI,48209,,USA,2020-11-25,2020-12-26,CODE_4,Improper waste disposal,Pending,516.2267563767425,20.0,10.0,32.37308256104237,0.0,0.0,93.34814093563114,,569.6653525538555,2021-01-24,Paid,408.4389929468914,,1.0,
331,Health,Inspector_0,Violator_30,5150,Street_10,48200,6200,Mail_Street_0,Detroit,MI,48200,,USA,2020-11-26,2020-12-27,CODE_0,Improper waste disposal,Pending,436.228944617699,20.0,10.0,76.5193833754392,0.0,0.0,236.45545731529128,,310.0711774444441,2021-01-25,Pending,6.974509345955726,,0.0,
332,Health,Inspector_1,Violator_31,7766,Street_11,48201,8335,Mail_Street_1,Detroit,MI,48201,,USA,2020-11-27,2020-12-28,CODE_1,Safety violations,Not responsible,908.0312398927076,20.0,10.0,14.3161357811193,0.0,0.0,881.6242375800907,,982.3118764477296,2021-01-26,Pending,328.55941953063666,,0.0,
333,Health,Inspector_2,Violator_32,3711,Street_12,48202,2016,Mail_Street_2,Detroit,MI,48202,,USA,2020-11-28,2020-12-29,CODE_2,Other violations,Not responsible,623.658433413264,20.0,10.0,65.77161472759535,0.0,0.0,1169.5289458552172,,1079.520713715883,2021-01-27,Unpaid,182.54696011590295,,0.0,
334,Police,Inspector_3,Violator_33,5853,Street_13,48203,5191,Mail_Street_3,Detroit,MI,48203,,USA,2020-11-29,2020-12-30,CODE_3,Safety violations,Responsible,597.7833067732319,20.0,10.0,64.15685666849944,0.0,0.0,1181.0324635685988,,938.3190957458506,2021-01-28,Paid,305.74742635959956,,0.0,
335,Police,Inspector_4,Violator_34,7212,Street_14,48204,2392,Mail_Street_4,Detroit,MI,48204,,USA,2020-11-30,2020-12-31,CODE_4,Other violations,Not responsible,580.8276473931778,20.0,10.0,2.556979908973467,0.0,0.0,633.2566470370105,,234.43075301833005,2021-01-29,Paid,348.0157034945569,,0.0,
336,Health,Inspector_5,Violator_35,8479,Street_15,48205,2424,Mail_Street_5,Detroit,MI,48205,,USA,2020-12-01,2021-01-01,CODE_0,Improper waste disposal,Responsible,402.6110402185548,20.0,10.0,78.79701335909316,0.0,0.0,1053.6745771114292,,104.09836260165788,2021-01-30,Pending,171.2376095931521,,0.0,
337,Health,Inspector_6,Violator_36,6408,Street_16,48206,8272,Mail_Street_6,Detroit,MI,48206,,USA,2020-12-02,2021-01-02,CODE_1,Failure to maintain exterior,Responsible,796.3609483526709,20.0,10.0,90.32481050951306,0.0,0.0,905.2456304416845,,726.5333823664108,2021-01-31,Unpaid,53.981224055417776,,0.0,
338,Buildings,Inspector_7,Violator_37,8715,Street_17,48207,9297,Mail_Street_7,Detroit,MI,48207,,USA,2020-12-03,2021-01-03,CODE_2,Failure to maintain exterior,Responsible,290.1585218149844,20.0,10.0,26.741527847210765,0.0,0.0,641.1650654227558,,68.51371261186073,2021-02-01,Unpaid,34.82293387413282,,1.0,
